RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
4767;8;ESCUELA PARTICULAR MANUEL RODRIGUEZ; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;57,162044;59,740064;93,53;100;71,5;94,935149;811;69,949707;1;2;1
4768;6;CENTRO INTEGRAL LOS AROMOS; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0; ; ;96,6125;100;88,75;100;851;97,812143;1;2;1
4772;4;ESCUELA ADVENTISTA DE HUALPEN; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;48,764162;53,686073;97,05;100;93,333333;95,855192;811;66,652649;2;2;3
4774;0;ESCUELA PARTICULAR ENRIQUE MOLINA GARMENDIA; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;31,094439;37,023202;71,87;96,666667;66,75;91,644533;812;51,61627;2;2;3
4777;5;ESCUELA PARTICULAR ESMERALDA; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;37,171809;58,99605;85,13;100;64,166667;94,471199;812;61,372261;2;2;3
4778;3;COLEGIO PARTICULAR TALCAHUANO; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;48,311578;55,936811;89,22;100;65,75;94,996879;832;65,077604;2;2;3
4779;1;COLEGIO ADVENTISTA DE TALCAHUANO CENTRO; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;51,740486;56,806259;96,68;100;99,166667;94,667591;832;68,635735;1;2;1
4781;3;ESCUELA BASICA ELIEZER; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;46,199329;55,376479;90,75;100;84,833333;95,231943;812;65,23686;2;1;2
4782;1;CENTRO EDUCACIÓN EVANGÉLICO DE HUALPÉN; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;48,435471;57,270492;83,227273;100;72,5;94,323408;832;65,326648;2;2;3
4785;6;COLEGIO SANTA BERNARDITA; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;56,328001;52,595812;100;96,666667;83,833333;96,082624;832;68,831365;1;2;1
4786;4;ESCUELA SANTA TERESITA; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;52,098093;56,735066;94,2;100;76,5;96,498136;812;67,868703;1;2;1
4790;2;COLEGIO MONTANER DE HUALPEN; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;57,007627;52,902688;95;100;90,166667;96,469087;832;69,337107;1;2;1
4791;0;ESCUELA PARTICULAR DIEGO PORTALES; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0;34,186425;61,025407;81,33;100;48,166667;94,649824;812;59,847186;2;2;3
4792;9;COLEGIO SANTA CECILIA; ; ;3;2;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;0;48,42289;55,139581;89,12;100;89,25;96,203682;812;66,330062;1;2;1
4803;8;ESCUELA DIFERENCIAL MARTA STOWHAS KARGUS; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0; ; ;95,1875;100;90;100;851;97,746429;1;2;1
4805;4;LICEO PENCOPOLITANO; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;27,965908;58,838841;93,354545;100;93,166667;91,615338;833;59,237242;2;2;3
4806;2;ESCUELA REPUBLICA DE ITALIA; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;44,861763;54,551903;89,16;100;70,083333;94,235914;812;63,459053;2;2;3
4807;0;ESCUELA ISLA DE PASCUA; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;40,423123;52,006188;97,75;100;96,333333;95,224913;812;63,149436;2;2;3
4808;9;ESCUELA PENCO; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;38,891267;58,97537;85,3;100;77,333333;93,381983;813;62,431575;1;2;1
4809;7;ESCUELA EDUARDO CAMBELL SAAVEDRA; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;32,881584;60,236961;84,245;100;57,083333;94,046993;813;59,63174;2;2;3
4810;0;ESCUELA ALMIRANTE JORGE MONTT ÁLVAREZ; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;40,063137;60,178698;72,84;100;48,666667;93,841806;812;61,122327;2;2;3
4811;9;ESCUELA ALMIRANTE PATRICIO LYNCH; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;41,937427;53,365334;88,49;100;70,5;94,574572;813;62,099947;2;1;2
4812;7;ESCUELA LA GREDA; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;1;38,606249;49,827976;95,222222;100;94,2;95,548489;821;61,680146;2;2;3
4813;5;ESCUELA VIPLA; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;0;39,445072;55,341006;94,5;100;73,166667;94,01049;813;62,1008;1;2;1
4814;3;ESCUELA ETHEL HENCK DE GRANT; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;1;37,879254;47,411211;95,2;100;94,166667;89,322668;822;59,361783;2;2;3
4817;8;ESCUELA BASICA PRIMER AGUA ABAJO; ; ;2;1;8;81;8107;PENCO;83;CONCEPCIÓN;1;32,076957;54,763975;97,866667;100;100;97,311584;823;61,482936;1;2;1
4818;6;COLEGIO PARTICULAR FUNNY SCHOOL; ; ;3;2;8;81;8107;PENCO;83;CONCEPCIÓN;0;31,866205;54,00836;87,395;96,666667;79,5;95,235912;813;59,016771;2;2;3
4820;8;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL; ; ;3;2;8;81;8107;PENCO;83;CONCEPCIÓN;0;52,664036;58,171551;96,95;100;84,333333;95,810088;811;68,885614;1;2;1
4822;4;COLEGIO EL REFUGIO; ; ;3;2;8;81;8107;PENCO;83;CONCEPCIÓN;0;66,447768;52,294487;98,5;100;96,666667;95,194573;832;72,91427;1;2;1
4824;0;LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL DE TOME; ; ;5;4;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;30,926955;53,821619;87,254545;100;83,716667;92,53631;833;58,292121;2;2;3
4825;9;LICEO COMERCIAL DE TOME; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;27,552644;57,919436;86,418182;100;62,5;95,427818;833;57,716131;2;2;3
4827;5;ESCUELA ESPECIAL TOMÉ; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0; ; ;83,5125;100;90;100;851;95,745;2;1;2
4829;1;LICEO VICENTE ALBERTO PALACIOS VALDES; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;34,95395;54,132305;84,68;96,666667;83,666667;95,504799;833;60,298529;2;2;3
4830;5;LICEO REPÚBLICA DEL ECUADOR; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;51,161147;54,021998;99,25;100;98;94,616352;832;67,726381;2;1;2
4831;3;ESCUELA BASICA BELLAVISTA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;42,140641;56,036652;94,76;100;61,833333;93,271687;812;62,579337;2;2;3
4832;1;ESCUELA BASICA IGNACIO SERRANO MONTANER; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;39,900425;51,283669;81,2;100;68,333333;95,161483;813;60,346778;2;2;3
4834;8;ESCUELA BASICA DICHATO; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;40,652518;49,373943;97,33;100;82,833333;95,348905;813;61,824361;2;1;2
4835;6;ESCUELA BASICA ARTURO PRAT; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;52,051398;61,974904;94,7;100;92,666667;96,395132;812;70,134253;1;2;1
4836;4;ESCUELA BASICA REPUBLICA DE PANAMA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;33,890013;54,053328;90,79;100;81,333333;94,058021;812;59,881068;2;2;3
4837;2;ESCUELA BASICA RAFAEL; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;43,936608;60,031857;96,3;100;88,333333;95,465967;821;66,262644;1;2;1
4838;0;ESCUELA BASICA CARLOS MAHNS CHOUPAY; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;49,999277;58,366819;87,28;100;88,166667;95,002752;811;67,388181;2;1;2
4839;9;ESCUELA BASICA COCHOLGUE; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;32,341746;50,919433;100;100;100;95,459544;822;60,224987;2;2;3
4840;2;ESCUELA BASICA Y ADULTOS CALIFORNIA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;39,848889;53,108798;94,77;100;81,75;94,571382;812;62,193956;2;2;3
4841;0;ESCUELA BASICA CERRO ESTANQUE; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;44,760414;56,39935;94,18;96,666667;76,5;95,005777;812;64,663575;2;2;3
4842;9;ESCUELA MARIANO EGANA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;38,276053;54,513671;0;96,666667;0;93,40023;812;51,907351;2;2;3
4843;7;ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;47,348292;52,769637;98,5;100;97,333333;95,404976;813;66,060128;1;2;1
4844;5;ESCUELA BASICA MENQUE; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;39,569641;100;94,777778;100;92,2;95,544478;821;75,957219;1;2;1
4845;3;ESCUELA BASICA PUNTA DE PARRA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;49,799481;46,985932;99,5;100;88,666667;95,413324;821;64,976133;2;1;2
4848;8;ESCUELA BASICA SAN CARLITOS; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;52,25655;49,138548;98,222222;100;96;95,978512;822;66,902323;1;2;1
4851;8;ESCUELA BASICA BURCA; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;35,40302;53,633359;0;100;0;98,415752;823;51,767924;2;2;3
4852;6;ESCUELA BASICA CALETA DEL MEDIO; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;48,05275;54,917574;91,688889;100;99;95,497716;822;66,617269;1;2;1
4854;2;ESCUELA BASICA SAN FRANCISCO; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;27,742622;53,633359;69,13;100;44,666667;94,581687;823;54,471215;2;2;3
4855;0;ESCUELA BASICA MILLAHUE; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;59,43089;59,320617;95,911111;100;91,4;94,223326;822;71,653;1;2;1
4858;5;ESCUELA BASICA CORONEY; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;42,588717;55,24657;63,733333;100;24;98,327791;821;59,882979;2;2;3
4859;3;ESCUELA BASICA CHUPALLAR; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;35,40302;53,633359;85,711111;100;38;98,217839;823;58,767049;2;2;3
4860;7;ESCUELA BASICA VEGAS DE COLIUMO; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;39,90115;62,279764;100;100;96,6;94,747237;822;65,876151;1;2;1
4861;5;ESCUELA BASICA SAN ANTONIO; ; ;2;1;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;51,36972;54,725847;92,2;100;46,5;98,217839;823;65,794958;1;2;1
4865;8;ESCUELA PARTICULAR MARGARITA NASEAU; ; ;3;2;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;59,827635;58,803424;95,52;100;95,5;96,090197;832;72,247227;1;2;1
4866;6;COLEGIO DOCTOR GUILLERMO VELASCO BARROS; ; ;3;2;8;81;8111;TOMÉ;83;CONCEPCIÓN;0;50,263041;55,481567;93,25;100;68,75;95,471448;811;66,168382;2;2;3
4867;4;ESCUELA BASICA RAFAEL AMPUERO VILLARROEL; ; ;3;2;8;81;8111;TOMÉ;83;CONCEPCIÓN;1;42,06988;51,370221;97,866667;100;94,2;95,819707;822;63,611853;2;1;2
4868;2;COLEGIO PADRE LUIS AMIGO; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;0;43,934311;54,434994;76,42;100;55,083333;95,573404;832;61,863009;2;2;3
4869;0;ESCUELA BASICA FLORIDA; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;0;41,200533;55,305183;93,7;96,666667;82,666667;93,527154;812;62,994289;2;2;3
4870;4;LICEO LUIS DE ALAVA; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;0;36,487599;54,083498;80,172727;100;76,666667;90,693178;833;59,239987;2;2;3
4871;2;LICEO COPIULEMU; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;39,209134;57,986879;88,69;100;70,583333;92,861402;841;62,023781;2;1;2
4873;9;ESCUELA RAHUIL; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;41,927342;58,79422;92,105556;100;69,8;96,441757;821;64,209018;2;2;3
4875;5;ESCUELA BASICA CANCHA DE LOS MONTERO; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;48,114937;54,725847;84,96;100;53,86;95,644979;823;63,958259;1;2;1
4877;1;ESCUELA BASICA PONEN; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;58,313998;55,24657;51,405556;100;27;95,644979;821;64,521448;2;1;2
4879;8;ESCUELA BASICA PUENTE SIETE; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;49,743431;54,725847;84,844444;100;26;95,94173;822;63,226154;2;2;3
4882;8;ESCUELA BASICA QUEBRADA LAS ULLOA; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;40,982838;54,725847;73,366667;100;47,2;91,520505;822;59,383398;2;2;3
4886;0;ESCUELA BASICA SAN SEBASTIAN DE MANCO; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;50,337678;54,725847;70,561111;100;51,25;93,519975;823;63,318739;1;2;1
4889;5;ESCUELA BASICA PENINHUEQUE; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;33,064085;53,633359;81,833333;100;62,25;92,753907;823;57,679412;2;2;3
4890;9;ESCUELA BASICA VILLAMAVIDA; ; ;6;5;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;34,035891;49,951469;83,966667;100;55,4;93,573067;822;56,973766;2;2;3
4894;1;PARVULARIO RURAL MANDERSCHEID; ; ;3;2;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;39,861851;54,399947;99,454545;100;92;4,925819;822;43,631823;2;2;3
4896;8;ESCUELA PARTICULAR UNICORNIO; ; ;3;2;8;81;8104;FLORIDA;83;CONCEPCIÓN;1;42,025689;54,725847;92,911111;100;76,6;90,387305;822;62,162616;2;2;3
4897;6;LICEO SAN JUAN BAUTISTA DE HUALQUI; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;0;31,402395;63,142283;93,377273;100;49,083333;90,24831;833;59,210157;2;2;3
4898;4;ESCUELA MANUEL AMAT Y JUNIET; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;0;46,150777;55,027294;95,57;100;67;95,96202;812;64,679274;2;2;3
4901;8;ESCUELA BASICA EL MAITEN; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;26,838041;53,633359;78,49;96,666667;36,5;98,547693;823;55,095642;2;2;3
4902;6;ESCUELA CARLOS ALBERTO FERNÁNDEZ CASTILLO; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;39,280321;52,195103;92,03;100;59,583333;94,040781;821;60,338286;2;2;3
4904;2;ESCUELA BASICA RANGUEL; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;56,058273;53,633359;71,377778;100;72;95,904982;823;66,740664;1;2;1
4906;9;ESCUELA SAN JOSE LA PALMA; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;53,420254;54,725847;58,8;100;44;98,359205;822;64,455756;1;2;1
4907;7;ESCUELA GOMERO; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;35,40302;53,633359;54,18;100;26,4;96,436628;823;55,903316;2;2;3
4908;5;ESCUELA ALEJANDRO VARELA SANTA MARIA; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;25,096888;50,932368;85,794444;100;86,4;94,982573;821;55,910744;2;2;3
4909;3;ESCUELA PROFESORA JUANA SALGADO PARRA DE UNIHUE; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;36,058626;54,725847;74,977778;100;66,2;95,934521;821;59,57919;2;2;3
4910;7;ESCUELA GUILLERMO BARBERI MASSA; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;35,40302;53,633359;67,588889;100;46,8;98,217839;823;58,119716;2;2;3
4913;1;ESCUELA BARRANCAS JUNTAS; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;33,560105;54,725847;77,82;100;31,166667;97,749074;822;57,472806;2;2;3
4915;8;ESCUELA LA CALLE; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;27,475541;54,725847;66,666667;100;47,4;89,552896;823;53,560825;2;2;3
4917;4;ESCUELA SANTA SUSANA DE PICHACO; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;42,588717;55,24657;92,222222;100;43;94,581687;821;61,718169;2;2;3
4918;2;ESCUELA AGUA CORTA; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;17,246194;54,725847;0;100;0;93,901282;823;44,362611;2;2;3
4920;4;ESCUELA SAN NICANOR; ; ;6;5;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;47,60684;54,725847;81,711111;100;80;98,359205;823;65,47946;1;2;1
4922;0;ESCUELA ALONSO DE ERCILLA; ; ;3;2;8;81;8105;HUALQUI;83;CONCEPCIÓN;0;40,78841;59,404525;90,5;100;65,666667;93,061598;833;62,911864;2;1;2
4923;9;ESCUELA PARTICULAR SANTA CRUZ; ; ;3;2;8;81;8105;HUALQUI;83;CONCEPCIÓN;1;35,40302;53,633359;56,911111;100;22;91,019264;823;54,655363;2;2;3
4925;5;LICEO NUEVA ZELANDIA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;0;38,096687;54,083498;97,463636;100;72,166667;90,132607;833;60,524479;2;2;3
4926;3;ESCUELA RECAREDO VIGUERAS ARANEDA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;0;32,214924;51,421482;91,04;100;47,333333;92,768865;813;56,555754;2;2;3
4927;1;ESCUELA COLICO ALTO; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;48,241329;54,725847;97,688889;100;100;97,35325;822;67,451577;1;2;1
4929;8;ESCUELA ESPIGADO; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;46,213571;54,725847;79,6;100;78,4;56,580838;822;55,566042;2;2;3
4932;8;ESCUELA PODUCO ALTO; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;35,40302;53,633359;86,55;100;74,8;98,547693;823;60,729951;1;2;1
4933;6;ESCUELA CABRERA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;35,40302;53,633359;0;100;0;95,644979;823;51,158353;2;2;3
4935;2;ESCUELA TORRE DORADA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;68,329709;54,725847;78,644444;100;79,25;95,644979;823;72,328291;1;2;1
4940;9;ESCUELA CURAMAVIDA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;39,861851;54,399947;0;100;0;97,096336;822;53,342064;2;2;3
4941;7;ESCUELA PODUCO BAJO; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;35,40302;53,633359;0;100;0;95,644979;823;51,158353;2;2;3
4942;5;ESCUELA TANAHUILLIN; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;41,06067;53,633359;81,311111;100;85,5;95,644979;823;62,405351;1;2;1
4943;3;ESCUELA CHACAYAL; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;48,578179;42,968817;87,566667;100;69,6;96,583374;822;61,987537;2;2;3
4946;8;ESCUELA LA GENERALA; ; ;2;1;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;1;34,059926;53,633359;98,666667;100;91,8;96,89354;823;61,446092;1;2;1
4947;6;ESCUELA PARTICULAR CLORINDA AVELLO; ; ;3;2;8;81;8109;SANTA JUANA;83;CONCEPCIÓN;0;51,901302;56,625316;91,09;100;75,166667;95,273657;812;67,242508;1;2;1
4948;4;LICEO POLITECNICO ROSAURO SANTANA RIOS; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;24,659053;54,139863;70,868182;100;34,416667;92,430477;833;52,590641;2;2;3
4949;2;LICEO COMERCIAL PRESIDENTE FREI MONTALVA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;25,900182;61,633428;77,722727;100;71;93,263402;833;57,571739;2;2;3
4950;6;ESCUELA ESPECIAL LUIS COUSINO SQUELLA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0; ; ;87,15625;96,666667;83,5;100;851;95,250595;2;1;2
4951;4;LICEO CARLOS COUSIÑO GOYENECHEA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;33,526747;58,701331;97,7;100;73,5;93,114749;833;60,863514;2;2;3
4952;2;LICEO BALDOMERO LILLO FIGUEROA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;31,206341;50,849646;88,03;100;85;94,513731;833;58,109068;2;2;3
4953;0;ESCUELA ISIDORA GOYENECHEA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;37,191303;58,956688;97,6;100;75,666667;93,881379;813;62,561892;1;2;1
4954;9;ESCUELA BASICA SANTA MARIA DE GUADALUPE; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;35,832919;52,546855;98,1;100;92,5;95,217302;813;61,430106;2;2;3
4955;7;ESCUELA BASICA KONRAD ADENAUER; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;33,056789;49,257563;0;100;0;95,66953;813;49,070426;2;2;3
4956;5;ESCUELA BASICA BELLO HORIZONTE; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;24,947976;51,532379;87,69;100;72,333333;92,631519;813;54,916818;2;2;3
4958;1;ESCUELA BASICA THOMPSON MATTHEWS; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;35,287482;54,426816;93,82;100;91;91,201007;833;60,539299;2;2;3
4960;3;COLEGIO ANGEL DE PEREDO; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;41,77753;51,246157;96,02;100;80,5;94,118608;812;62,298904;2;2;3
4961;1;ESCUELA BASICA COLCURA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;36,128972;48,50785;97,5;96,666667;96,333333;96,96326;813;60,881835;2;2;3
4965;4;C.E.I.A SAN LUIS DE POTOSI REPÚBLICA DE MÉXICO; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;34,932214;56,036438;83,29;100;50,375;76,280788;833;54,913045;2;2;3
4967;0;ESCUELA BASICA CENTENARIO; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;45,102034;54,44206;97,12;100;90,083333;94,405374;812;65,032078;2;1;2
4968;9;ESCUELA BÁSICA CARABINERO ISAÍAS GUEVARA; ; ;2;1;8;81;8106;LOTA;83;CONCEPCIÓN;0;25,522539;59,546696;90,06;100;65,833333;94,675847;813;57,640367;2;2;3
4969;7;LICEO SANTA DORIS; ; ;3;2;8;81;8106;LOTA;83;CONCEPCIÓN;0;30,797812;53,62268;89,36;100;75,416667;91,313573;833;57,63096;2;2;3
4970;0;ESCUELA PADRE FRANCISCO DE CROZE; ; ;3;2;8;81;8106;LOTA;83;CONCEPCIÓN;0;48,747088;48,610212;0;100;0;93,596585;811;54,238531;2;2;3
4973;5;INSTITUTO HUMANIDADES SAN FRANCISCO DE ASIS; ; ;3;2;8;81;8106;LOTA;83;CONCEPCIÓN;0;54,782827;55,424866;96,25;100;95,5;95,301636;832;69,304968;1;2;1
4974;3;ESCUELA PARTICULAR GETSEMANI; ; ;3;2;8;81;8106;LOTA;83;CONCEPCIÓN;0;45,272745;61,905542;81,835;100;56,833333;94,793653;812;64,690838;2;2;3
4975;1;LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL FEDERICO SCHWAGER; ; ;5;4;8;81;8102;CORONEL;83;CONCEPCIÓN;0;34,516927;54,083498;86,4;100;70,05;89,714141;833;58,338253;2;2;3
4977;8;LICEO COMERCIAL ANDRES BELLO LOPEZ; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;30,041615;55,624743;77,640909;100;54,666667;93,912558;833;56,742876;2;2;3
4978;6;CENTRO EDUCACIÓN INTEGRADA DE ADULTOS SERGIO PERALTA MORALES; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;34,932214;56,036438;59,641667;100;87,133333;85,09693;833;57,271613;2;2;3
4979;4;ESCUELA DIFERENCIAL MARÍA ESTER BREVE GONZÁLEZ; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0; ; ;74,26875;100;67,75;100;851;90,981786;2;2;3
4982;4;LICEO CORONEL ANTONIO SALAMANCA; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;37,491017;59,764151;99,25;100;83,333333;92,140497;833;62,998214;2;1;2
4983;2;LICEO YOBILO DE CORONEL; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;33,604678;61,19304;96,590909;100;81;89,328733;833;61,065558;2;2;3
4984;0;ESCUELA ROSITA RENARD; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;41,138608;59,783119;99,25;100;98;93,968109;833;65,488542;1;2;1
4985;9;ESCUELA BASICA PLAYAS NEGRAS; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;35,914056;62,013006;0;100;0;93,045584;813;53,121871;2;2;3
4986;7;ESCUELA ROSA MEDEL AGUILERA; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;30,305667;52,816254;0;100;0;90,463846;813;47,903694;2;2;3
4987;5;ESCUELA BASICA JAVIERA CARRERA; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;27,207871;47,057396;82,91;100;66,75;93,345619;813;54,091119;2;2;3
4988;3;ESCUELA RAFAEL SOTOMAYOR BAEZA; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;41,203704;55,288304;97,52;100;88,666667;95,264191;812;63,968751;2;2;3
4989;1;ESCUELA VICTOR DOMINGO SILVA; ; ;2;1;8;81;8102;CORONEL;83;CONCEPCIÓN;0;33,680362;54,420105;0;100;0;90,276794;813;49,560258;2;2;3
